sku_id,sku_name,category,subcategory,unit_price,cost_price,brand
SKU02505,PureLife Cookin 2505,Grocery,Cooking,4.0,2.67,PureLife
SKU02506,BlueMart Cleani 2506,Household,Cleaning,84.12,69.1,BlueMart
SKU02507,Aroma Laundr 2507,Household,Laundry,95.82,68.83,Aroma
SKU02508,FreshFarm Chips 2508,Snacks,Chips,34.16,20.52,FreshFarm
SKU02509,PrimeChoice Soft d 2509,Beverages,Soft Drinks,18.75,15.55,PrimeChoice
SKU02510,SunValley Biscui 2510,Snacks,Biscuits,21.8,15.67,SunValley
SKU02511,PrimeChoice Cheese 2511,Dairy,Cheese,58.08,32.5,PrimeChoice
SKU02512,CarePlus Access 2512,Electronics,Accessories,464.43,384.81,CarePlus
SKU02513,EcoHome Cheese 2513,Dairy,Cheese,27.1,19.95,EcoHome
SKU02514,EcoHome Hair 2514,Personal Care,Hair,29.02,16.44,EcoHome
SKU02515,PureLife Staple 2515,Grocery,Staples,9.18,6.26,PureLife
SKU02516,PureLife Kitche 2516,Household,Kitchenware,171.29,110.1,PureLife
SKU02517,FreshFarm Juices 2517,Beverages,Juices,3.22,2.03,FreshFarm
SKU02518,PrimeChoice Nuts 2518,Snacks,Nuts,20.57,13.4,PrimeChoice
SKU02519,Grove Cheese 2519,Dairy,Cheese,3.92,2.61,Grove
SKU02520,BlueMart Cheese 2520,Dairy,Cheese,17.7,12.19,BlueMart
SKU02521,Grove Soft d 2521,Beverages,Soft Drinks,2.2,1.77,Grove
SKU02522,DailyDelight Cheese 2522,Dairy,Cheese,60.11,45.9,DailyDelight
SKU02523,CarePlus Yogurt 2523,Dairy,Yogurt,56.29,40.61,CarePlus
SKU02524,PrimeChoice Skin 2524,Personal Care,Skin,61.79,41.99,PrimeChoice
SKU02525,EcoHome Chips 2525,Snacks,Chips,17.01,10.15,EcoHome
SKU02526,Grove Skin 2526,Personal Care,Skin,35.02,27.06,Grove
SKU02527,PureLife Hair 2527,Personal Care,Hair,62.42,49.14,PureLife
SKU02528,NovaTech Frozen 2528,Grocery,Frozen,87.32,50.13,NovaTech
SKU02529,DailyDelight Access 2529,Electronics,Accessories,507.93,385.09,DailyDelight
SKU02530,DailyDelight Cleani 2530,Household,Cleaning,52.05,38.08,DailyDelight
SKU02531,CarePlus Water 2531,Beverages,Water,10.87,7.91,CarePlus
SKU02532,Aroma Home a 2532,Electronics,Home Audio,208.79,152.83,Aroma
SKU02533,PureLife Frozen 2533,Grocery,Frozen,63.4,52.04,PureLife
SKU02534,DailyDelight Home a 2534,Electronics,Home Audio,94.32,62.18,DailyDelight
SKU02535,PureLife Kitche 2535,Household,Kitchenware,14.12,8.34,PureLife
SKU02536,BlueMart Water 2536,Beverages,Water,34.88,28.48,BlueMart
SKU02537,CarePlus Cookin 2537,Grocery,Cooking,49.65,41.27,CarePlus
SKU02538,PrimeChoice Yogurt 2538,Dairy,Yogurt,26.61,16.01,PrimeChoice
SKU02539,CarePlus Cookin 2539,Grocery,Cooking,35.53,22.86,CarePlus
SKU02540,HomeSense Nuts 2540,Snacks,Nuts,19.41,14.25,HomeSense
SKU02541,PureLife Cleani 2541,Household,Cleaning,14.48,8.25,PureLife
SKU02542,PrimeChoice Water 2542,Beverages,Water,7.27,6.0,PrimeChoice
SKU02543,Grove Water 2543,Beverages,Water,33.53,25.8,Grove
SKU02544,BlueMart Biscui 2544,Snacks,Biscuits,22.63,18.02,BlueMart
SKU02545,PrimeChoice Milk 2545,Dairy,Milk,27.5,18.97,PrimeChoice
SKU02546,NovaTech Water 2546,Beverages,Water,15.79,10.1,NovaTech
SKU02547,Aroma Staple 2547,Grocery,Staples,64.36,43.98,Aroma
SKU02548,BlueMart Milk 2548,Dairy,Milk,5.72,4.52,BlueMart
SKU02549,PureLife Cookin 2549,Grocery,Cooking,78.37,59.91,PureLife
SKU02550,CarePlus Skin 2550,Personal Care,Skin,63.57,46.08,CarePlus
SKU02551,HomeSense Laundr 2551,Household,Laundry,134.26,87.67,HomeSense
SKU02552,PrimeChoice Chips 2552,Snacks,Chips,13.49,11.14,PrimeChoice
SKU02553,HomeSense Cleani 2553,Household,Cleaning,112.22,83.18,HomeSense
SKU02554,CarePlus Hair 2554,Personal Care,Hair,26.99,20.68,CarePlus
SKU02555,EcoHome Cheese 2555,Dairy,Cheese,26.45,20.76,EcoHome
SKU02556,EcoHome Juices 2556,Beverages,Juices,37.77,25.95,EcoHome
SKU02557,BlueMart Frozen 2557,Grocery,Frozen,47.36,28.67,BlueMart
SKU02558,EcoHome Cheese 2558,Dairy,Cheese,41.11,29.73,EcoHome
SKU02559,PrimeChoice Soft d 2559,Beverages,Soft Drinks,14.96,8.91,PrimeChoice
SKU02560,Grove Nuts 2560,Snacks,Nuts,30.04,21.35,Grove
SKU02561,EcoHome Chips 2561,Snacks,Chips,29.97,19.11,EcoHome
SKU02562,EcoHome Chips 2562,Snacks,Chips,30.23,24.92,EcoHome
SKU02563,EcoHome Biscui 2563,Snacks,Biscuits,20.06,12.7,EcoHome
SKU02564,PrimeChoice Water 2564,Beverages,Water,41.19,27.1,PrimeChoice
SKU02565,EcoHome Biscui 2565,Snacks,Biscuits,27.13,21.59,EcoHome
SKU02566,FreshFarm Kitche 2566,Household,Kitchenware,58.18,44.42,FreshFarm
SKU02567,HomeSense Small  2567,Electronics,Small Appliances,280.17,156.23,HomeSense
SKU02568,EcoHome Kitche 2568,Household,Kitchenware,120.42,83.18,EcoHome
SKU02569,DailyDelight Juices 2569,Beverages,Juices,5.82,4.53,DailyDelight
SKU02570,NovaTech Biscui 2570,Snacks,Biscuits,26.29,16.12,NovaTech
SKU02571,PrimeChoice Biscui 2571,Snacks,Biscuits,40.8,23.9,PrimeChoice
SKU02572,PureLife Cheese 2572,Dairy,Cheese,29.83,17.24,PureLife
SKU02573,DailyDelight Nuts 2573,Snacks,Nuts,5.26,3.61,DailyDelight
SKU02574,EcoHome Cheese 2574,Dairy,Cheese,55.37,43.63,EcoHome
SKU02575,PureLife Oral 2575,Personal Care,Oral,58.96,43.17,PureLife
SKU02576,FreshFarm Chips 2576,Snacks,Chips,2.32,1.67,FreshFarm
SKU02577,PureLife Staple 2577,Grocery,Staples,18.6,11.15,PureLife
SKU02578,Aroma Hair 2578,Personal Care,Hair,26.34,21.71,Aroma
SKU02579,EcoHome Skin 2579,Personal Care,Skin,38.53,31.94,EcoHome
SKU02580,FreshFarm Staple 2580,Grocery,Staples,52.41,33.37,FreshFarm
SKU02581,PureLife Cleani 2581,Household,Cleaning,34.88,25.43,PureLife
SKU02582,CarePlus Cleani 2582,Household,Cleaning,145.31,116.76,CarePlus
SKU02583,PureLife Milk 2583,Dairy,Milk,60.39,41.65,PureLife
SKU02584,Aroma Kitche 2584,Household,Kitchenware,56.14,32.38,Aroma
SKU02585,EcoHome Soft d 2585,Beverages,Soft Drinks,38.92,29.51,EcoHome
SKU02586,Grove Kitche 2586,Household,Kitchenware,23.45,15.68,Grove
SKU02587,NovaTech Soft d 2587,Beverages,Soft Drinks,27.35,15.46,NovaTech
SKU02588,PureLife Kitche 2588,Household,Kitchenware,99.44,78.91,PureLife
SKU02589,Aroma Access 2589,Electronics,Accessories,338.05,232.03,Aroma
SKU02590,EcoHome Access 2590,Electronics,Accessories,452.84,349.59,EcoHome
SKU02591,BlueMart Home a 2591,Electronics,Home Audio,546.21,329.96,BlueMart
SKU02592,DailyDelight Cleani 2592,Household,Cleaning,135.46,111.97,DailyDelight
SKU02593,FreshFarm Access 2593,Electronics,Accessories,700.07,511.28,FreshFarm
SKU02594,EcoHome Small  2594,Electronics,Small Appliances,314.7,226.5,EcoHome
SKU02595,HomeSense Skin 2595,Personal Care,Skin,54.45,30.34,HomeSense
SKU02596,EcoHome Biscui 2596,Snacks,Biscuits,2.76,1.54,EcoHome
SKU02597,NovaTech Cheese 2597,Dairy,Cheese,3.65,3.04,NovaTech
SKU02598,EcoHome Yogurt 2598,Dairy,Yogurt,19.32,11.22,EcoHome
SKU02599,PrimeChoice Staple 2599,Grocery,Staples,34.15,25.91,PrimeChoice
SKU02600,SunValley Access 2600,Electronics,Accessories,858.25,482.37,SunValley
SKU02601,FreshFarm Hair 2601,Personal Care,Hair,84.69,49.83,FreshFarm
SKU02602,PrimeChoice Cookin 2602,Grocery,Cooking,39.86,32.72,PrimeChoice
SKU02603,FreshFarm Milk 2603,Dairy,Milk,19.95,11.76,FreshFarm
SKU02604,SunValley Cleani 2604,Household,Cleaning,72.49,42.64,SunValley
SKU02605,FreshFarm Staple 2605,Grocery,Staples,23.89,16.56,FreshFarm
SKU02606,FreshFarm Cleani 2606,Household,Cleaning,44.81,27.92,FreshFarm
SKU02607,FreshFarm Hair 2607,Personal Care,Hair,29.85,19.35,FreshFarm
SKU02608,PrimeChoice Yogurt 2608,Dairy,Yogurt,39.89,24.53,PrimeChoice
SKU02609,CarePlus Kitche 2609,Household,Kitchenware,36.55,24.46,CarePlus
SKU02610,NovaTech Laundr 2610,Household,Laundry,89.33,64.24,NovaTech
SKU02611,CarePlus Juices 2611,Beverages,Juices,18.52,13.9,CarePlus
SKU02612,PureLife Soft d 2612,Beverages,Soft Drinks,26.23,17.17,PureLife
SKU02613,FreshFarm Cookin 2613,Grocery,Cooking,4.24,3.11,FreshFarm
SKU02614,EcoHome Small  2614,Electronics,Small Appliances,857.96,544.04,EcoHome
SKU02615,Aroma Nuts 2615,Snacks,Nuts,10.22,8.2,Aroma
SKU02616,PureLife Chips 2616,Snacks,Chips,8.39,5.45,PureLife
SKU02617,PrimeChoice Small  2617,Electronics,Small Appliances,123.3,86.74,PrimeChoice
SKU02618,CarePlus Laundr 2618,Household,Laundry,88.99,51.16,CarePlus
SKU02619,BlueMart Laundr 2619,Household,Laundry,125.62,74.08,BlueMart
SKU02620,FreshFarm Staple 2620,Grocery,Staples,57.89,37.25,FreshFarm
SKU02621,CarePlus Chips 2621,Snacks,Chips,9.08,5.99,CarePlus
SKU02622,BlueMart Small  2622,Electronics,Small Appliances,350.53,263.41,BlueMart
SKU02623,PureLife Laundr 2623,Household,Laundry,154.52,97.43,PureLife
SKU02624,SunValley Chips 2624,Snacks,Chips,16.83,10.98,SunValley
SKU02625,EcoHome Water 2625,Beverages,Water,41.22,27.0,EcoHome
SKU02626,CarePlus Oral 2626,Personal Care,Oral,37.18,23.09,CarePlus
SKU02627,Grove Access 2627,Electronics,Accessories,406.92,287.13,Grove
SKU02628,FreshFarm Water 2628,Beverages,Water,25.0,17.73,FreshFarm
SKU02629,Grove Small  2629,Electronics,Small Appliances,243.18,191.44,Grove
SKU02630,SunValley Cheese 2630,Dairy,Cheese,27.81,17.98,SunValley
SKU02631,Grove Cookin 2631,Grocery,Cooking,68.97,39.44,Grove
SKU02632,PrimeChoice Laundr 2632,Household,Laundry,124.81,73.05,PrimeChoice
SKU02633,HomeSense Chips 2633,Snacks,Chips,25.84,18.57,HomeSense
SKU02634,SunValley Hair 2634,Personal Care,Hair,13.57,10.0,SunValley
SKU02635,HomeSense Frozen 2635,Grocery,Frozen,47.06,26.98,HomeSense
SKU02636,PureLife Chips 2636,Snacks,Chips,24.23,18.84,PureLife
SKU02637,BlueMart Water 2637,Beverages,Water,8.83,6.42,BlueMart
SKU02638,PrimeChoice Juices 2638,Beverages,Juices,16.02,11.16,PrimeChoice
SKU02639,PrimeChoice Biscui 2639,Snacks,Biscuits,26.39,21.17,PrimeChoice
SKU02640,DailyDelight Laundr 2640,Household,Laundry,73.98,43.61,DailyDelight
SKU02641,CarePlus Biscui 2641,Snacks,Biscuits,42.08,27.09,CarePlus
SKU02642,DailyDelight Chips 2642,Snacks,Chips,2.11,1.6,DailyDelight
SKU02643,Aroma Oral 2643,Personal Care,Oral,57.35,47.72,Aroma
SKU02644,Grove Laundr 2644,Household,Laundry,39.79,23.77,Grove
SKU02645,SunValley Laundr 2645,Household,Laundry,129.42,75.99,SunValley
SKU02646,NovaTech Milk 2646,Dairy,Milk,9.18,7.62,NovaTech
SKU02647,BlueMart Cheese 2647,Dairy,Cheese,31.96,24.45,BlueMart
SKU02648,SunValley Skin 2648,Personal Care,Skin,18.52,11.94,SunValley
SKU02649,NovaTech Chips 2649,Snacks,Chips,5.05,3.22,NovaTech
SKU02650,NovaTech Laundr 2650,Household,Laundry,20.55,16.48,NovaTech
SKU02651,NovaTech Cookin 2651,Grocery,Cooking,78.2,54.85,NovaTech
SKU02652,CarePlus Cleani 2652,Household,Cleaning,145.36,107.65,CarePlus
SKU02653,NovaTech Nuts 2653,Snacks,Nuts,9.2,5.76,NovaTech
SKU02654,BlueMart Oral 2654,Personal Care,Oral,60.02,41.22,BlueMart
SKU02655,FreshFarm Chips 2655,Snacks,Chips,10.98,7.54,FreshFarm
SKU02656,HomeSense Staple 2656,Grocery,Staples,27.76,18.27,HomeSense
SKU02657,PrimeChoice Cookin 2657,Grocery,Cooking,24.94,20.29,PrimeChoice
SKU02658,PureLife Milk 2658,Dairy,Milk,17.47,13.54,PureLife
SKU02659,Grove Cleani 2659,Household,Cleaning,109.33,63.71,Grove
SKU02660,DailyDelight Yogurt 2660,Dairy,Yogurt,30.44,24.07,DailyDelight
SKU02661,Grove Frozen 2661,Grocery,Frozen,83.11,46.63,Grove
SKU02662,CarePlus Frozen 2662,Grocery,Frozen,88.19,51.27,CarePlus
SKU02663,DailyDelight Yogurt 2663,Dairy,Yogurt,13.26,7.85,DailyDelight
SKU02664,PureLife Kitche 2664,Household,Kitchenware,116.5,85.69,PureLife
SKU02665,SunValley Milk 2665,Dairy,Milk,64.69,38.15,SunValley
SKU02666,Grove Skin 2666,Personal Care,Skin,66.14,37.66,Grove
SKU02667,SunValley Soft d 2667,Beverages,Soft Drinks,22.08,17.96,SunValley
SKU02668,DailyDelight Access 2668,Electronics,Accessories,102.72,73.67,DailyDelight
SKU02669,CarePlus Yogurt 2669,Dairy,Yogurt,8.71,6.63,CarePlus
SKU02670,Aroma Cleani 2670,Household,Cleaning,79.25,52.64,Aroma
SKU02671,CarePlus Cookin 2671,Grocery,Cooking,62.49,41.18,CarePlus
SKU02672,EcoHome Staple 2672,Grocery,Staples,75.79,52.18,EcoHome
SKU02673,BlueMart Juices 2673,Beverages,Juices,3.23,2.44,BlueMart
SKU02674,CarePlus Frozen 2674,Grocery,Frozen,55.28,37.39,CarePlus
SKU02675,DailyDelight Soft d 2675,Beverages,Soft Drinks,17.39,10.02,DailyDelight
SKU02676,PureLife Soft d 2676,Beverages,Soft Drinks,15.57,8.8,PureLife
SKU02677,DailyDelight Oral 2677,Personal Care,Oral,85.91,62.96,DailyDelight
SKU02678,DailyDelight Biscui 2678,Snacks,Biscuits,16.87,10.17,DailyDelight
SKU02679,DailyDelight Nuts 2679,Snacks,Nuts,3.55,2.62,DailyDelight
SKU02680,DailyDelight Frozen 2680,Grocery,Frozen,53.85,37.17,DailyDelight
SKU02681,EcoHome Hair 2681,Personal Care,Hair,28.97,18.32,EcoHome
SKU02682,BlueMart Access 2682,Electronics,Accessories,388.24,274.86,BlueMart
SKU02683,PrimeChoice Small  2683,Electronics,Small Appliances,536.55,354.78,PrimeChoice
SKU02684,FreshFarm Water 2684,Beverages,Water,14.92,10.65,FreshFarm
SKU02685,PrimeChoice Soft d 2685,Beverages,Soft Drinks,8.75,5.29,PrimeChoice
SKU02686,FreshFarm Soft d 2686,Beverages,Soft Drinks,9.69,6.64,FreshFarm
SKU02687,Grove Frozen 2687,Grocery,Frozen,31.11,22.61,Grove
SKU02688,DailyDelight Kitche 2688,Household,Kitchenware,140.91,91.27,DailyDelight
SKU02689,CarePlus Cookin 2689,Grocery,Cooking,41.85,28.73,CarePlus
SKU02690,HomeSense Chips 2690,Snacks,Chips,9.56,6.58,HomeSense
SKU02691,NovaTech Cookin 2691,Grocery,Cooking,53.52,33.87,NovaTech
SKU02692,SunValley Laundr 2692,Household,Laundry,81.83,59.08,SunValley
SKU02693,SunValley Cleani 2693,Household,Cleaning,69.62,47.27,SunValley
SKU02694,SunValley Home a 2694,Electronics,Home Audio,43.06,27.7,SunValley
SKU02695,BlueMart Soft d 2695,Beverages,Soft Drinks,22.38,15.82,BlueMart
SKU02696,BlueMart Juices 2696,Beverages,Juices,6.43,4.57,BlueMart
SKU02697,Aroma Oral 2697,Personal Care,Oral,25.7,20.86,Aroma
SKU02698,BlueMart Cookin 2698,Grocery,Cooking,17.18,13.6,BlueMart
SKU02699,Aroma Cheese 2699,Dairy,Cheese,44.43,29.92,Aroma
SKU02700,FreshFarm Cleani 2700,Household,Cleaning,128.28,93.52,FreshFarm
SKU02701,HomeSense Frozen 2701,Grocery,Frozen,36.22,29.6,HomeSense
SKU02702,PrimeChoice Chips 2702,Snacks,Chips,18.0,11.1,PrimeChoice
SKU02703,SunValley Yogurt 2703,Dairy,Yogurt,56.45,37.52,SunValley
SKU02704,CarePlus Small  2704,Electronics,Small Appliances,539.63,428.18,CarePlus
SKU02705,EcoHome Laundr 2705,Household,Laundry,20.26,14.16,EcoHome
SKU02706,DailyDelight Soft d 2706,Beverages,Soft Drinks,21.88,15.42,DailyDelight
SKU02707,PureLife Yogurt 2707,Dairy,Yogurt,64.01,45.56,PureLife
SKU02708,EcoHome Yogurt 2708,Dairy,Yogurt,32.44,19.57,EcoHome
SKU02709,HomeSense Cookin 2709,Grocery,Cooking,77.39,47.72,HomeSense
SKU02710,PureLife Laundr 2710,Household,Laundry,76.04,45.08,PureLife
SKU02711,Grove Cheese 2711,Dairy,Cheese,63.25,36.88,Grove
SKU02712,CarePlus Biscui 2712,Snacks,Biscuits,13.1,10.6,CarePlus
SKU02713,NovaTech Chips 2713,Snacks,Chips,4.21,2.55,NovaTech
SKU02714,NovaTech Biscui 2714,Snacks,Biscuits,27.13,17.22,NovaTech
SKU02715,DailyDelight Laundr 2715,Household,Laundry,50.46,39.08,DailyDelight
SKU02716,NovaTech Oral 2716,Personal Care,Oral,73.64,45.49,NovaTech
SKU02717,SunValley Juices 2717,Beverages,Juices,13.72,8.72,SunValley
SKU02718,DailyDelight Cheese 2718,Dairy,Cheese,24.14,13.81,DailyDelight
SKU02719,DailyDelight Staple 2719,Grocery,Staples,57.61,46.86,DailyDelight
SKU02720,PrimeChoice Milk 2720,Dairy,Milk,41.31,26.15,PrimeChoice
SKU02721,FreshFarm Juices 2721,Beverages,Juices,15.17,8.63,FreshFarm
SKU02722,SunValley Nuts 2722,Snacks,Nuts,2.59,1.8,SunValley
SKU02723,SunValley Access 2723,Electronics,Accessories,532.23,364.8,SunValley
SKU02724,FreshFarm Small  2724,Electronics,Small Appliances,528.43,328.84,FreshFarm
SKU02725,SunValley Hair 2725,Personal Care,Hair,21.68,17.43,SunValley
SKU02726,DailyDelight Staple 2726,Grocery,Staples,68.37,42.71,DailyDelight
SKU02727,BlueMart Cookin 2727,Grocery,Cooking,42.18,32.21,BlueMart
SKU02728,HomeSense Milk 2728,Dairy,Milk,25.41,14.97,HomeSense
SKU02729,SunValley Cookin 2729,Grocery,Cooking,21.76,15.66,SunValley
SKU02730,FreshFarm Milk 2730,Dairy,Milk,8.37,5.45,FreshFarm
SKU02731,FreshFarm Laundr 2731,Household,Laundry,74.56,51.92,FreshFarm
SKU02732,PureLife Frozen 2732,Grocery,Frozen,17.51,13.11,PureLife
SKU02733,NovaTech Chips 2733,Snacks,Chips,29.04,21.52,NovaTech
SKU02734,DailyDelight Skin 2734,Personal Care,Skin,86.29,48.17,DailyDelight
SKU02735,PrimeChoice Small  2735,Electronics,Small Appliances,357.48,283.52,PrimeChoice
SKU02736,HomeSense Cheese 2736,Dairy,Cheese,12.57,10.03,HomeSense
SKU02737,CarePlus Small  2737,Electronics,Small Appliances,730.89,489.29,CarePlus
SKU02738,BlueMart Cleani 2738,Household,Cleaning,52.0,33.28,BlueMart
SKU02739,SunValley Milk 2739,Dairy,Milk,22.96,18.82,SunValley
SKU02740,DailyDelight Water 2740,Beverages,Water,27.62,15.68,DailyDelight
SKU02741,PrimeChoice Biscui 2741,Snacks,Biscuits,25.92,16.43,PrimeChoice
SKU02742,HomeSense Small  2742,Electronics,Small Appliances,215.54,126.39,HomeSense
SKU02743,Grove Milk 2743,Dairy,Milk,39.31,26.62,Grove
SKU02744,Grove Hair 2744,Personal Care,Hair,68.47,49.04,Grove
SKU02745,HomeSense Laundr 2745,Household,Laundry,115.37,71.21,HomeSense
SKU02746,HomeSense Staple 2746,Grocery,Staples,7.07,4.91,HomeSense
SKU02747,NovaTech Yogurt 2747,Dairy,Yogurt,37.93,28.55,NovaTech
SKU02748,BlueMart Staple 2748,Grocery,Staples,19.37,14.97,BlueMart
SKU02749,Aroma Small  2749,Electronics,Small Appliances,493.9,297.54,Aroma
SKU02750,Aroma Chips 2750,Snacks,Chips,2.23,1.44,Aroma
SKU02751,CarePlus Cheese 2751,Dairy,Cheese,21.81,15.07,CarePlus
SKU02752,DailyDelight Small  2752,Electronics,Small Appliances,478.32,325.25,DailyDelight
SKU02753,PureLife Kitche 2753,Household,Kitchenware,17.41,9.71,PureLife
SKU02754,Grove Kitche 2754,Household,Kitchenware,93.79,71.47,Grove
SKU02755,Grove Biscui 2755,Snacks,Biscuits,13.86,8.72,Grove
SKU02756,Aroma Staple 2756,Grocery,Staples,46.39,28.12,Aroma
SKU02757,SunValley Small  2757,Electronics,Small Appliances,958.96,553.18,SunValley
SKU02758,PrimeChoice Hair 2758,Personal Care,Hair,21.13,12.44,PrimeChoice
SKU02759,FreshFarm Soft d 2759,Beverages,Soft Drinks,31.83,18.99,FreshFarm
SKU02760,FreshFarm Milk 2760,Dairy,Milk,14.9,8.68,FreshFarm
SKU02761,Grove Frozen 2761,Grocery,Frozen,34.17,21.3,Grove
SKU02762,EcoHome Access 2762,Electronics,Accessories,80.38,48.33,EcoHome
SKU02763,NovaTech Kitche 2763,Household,Kitchenware,155.24,110.13,NovaTech
SKU02764,PrimeChoice Cheese 2764,Dairy,Cheese,32.36,22.06,PrimeChoice
SKU02765,SunValley Juices 2765,Beverages,Juices,28.42,18.41,SunValley
SKU02766,HomeSense Skin 2766,Personal Care,Skin,44.26,34.67,HomeSense
SKU02767,PureLife Small  2767,Electronics,Small Appliances,815.59,473.95,PureLife
SKU02768,PrimeChoice Staple 2768,Grocery,Staples,57.34,46.33,PrimeChoice
SKU02769,HomeSense Water 2769,Beverages,Water,28.66,19.63,HomeSense
SKU02770,PureLife Cheese 2770,Dairy,Cheese,13.98,11.54,PureLife
SKU02771,DailyDelight Laundr 2771,Household,Laundry,21.26,12.57,DailyDelight
SKU02772,Grove Biscui 2772,Snacks,Biscuits,22.87,12.77,Grove
SKU02773,HomeSense Yogurt 2773,Dairy,Yogurt,18.99,14.67,HomeSense
SKU02774,FreshFarm Soft d 2774,Beverages,Soft Drinks,59.41,33.32,FreshFarm
SKU02775,FreshFarm Cheese 2775,Dairy,Cheese,58.39,45.14,FreshFarm
SKU02776,DailyDelight Chips 2776,Snacks,Chips,34.21,25.55,DailyDelight
SKU02777,FreshFarm Skin 2777,Personal Care,Skin,69.93,43.64,FreshFarm
SKU02778,CarePlus Cookin 2778,Grocery,Cooking,28.03,23.16,CarePlus
SKU02779,FreshFarm Juices 2779,Beverages,Juices,25.27,17.29,FreshFarm
SKU02780,FreshFarm Soft d 2780,Beverages,Soft Drinks,7.55,5.51,FreshFarm
SKU02781,BlueMart Juices 2781,Beverages,Juices,13.18,7.76,BlueMart
SKU02782,Aroma Frozen 2782,Grocery,Frozen,37.98,28.6,Aroma
SKU02783,EcoHome Skin 2783,Personal Care,Skin,40.13,26.05,EcoHome
SKU02784,BlueMart Biscui 2784,Snacks,Biscuits,33.18,22.25,BlueMart
SKU02785,Grove Skin 2785,Personal Care,Skin,22.71,18.48,Grove
SKU02786,Grove Frozen 2786,Grocery,Frozen,38.34,27.13,Grove
SKU02787,HomeSense Skin 2787,Personal Care,Skin,118.54,72.23,HomeSense
SKU02788,PureLife Cookin 2788,Grocery,Cooking,32.92,20.58,PureLife
SKU02789,FreshFarm Yogurt 2789,Dairy,Yogurt,10.78,8.67,FreshFarm
SKU02790,CarePlus Laundr 2790,Household,Laundry,169.72,96.16,CarePlus
SKU02791,CarePlus Hair 2791,Personal Care,Hair,44.65,25.16,CarePlus
SKU02792,CarePlus Yogurt 2792,Dairy,Yogurt,24.16,16.0,CarePlus
SKU02793,HomeSense Skin 2793,Personal Care,Skin,53.77,31.99,HomeSense
SKU02794,PureLife Home a 2794,Electronics,Home Audio,390.13,321.81,PureLife
SKU02795,FreshFarm Kitche 2795,Household,Kitchenware,162.61,91.0,FreshFarm
SKU02796,HomeSense Cleani 2796,Household,Cleaning,171.03,104.13,HomeSense
SKU02797,BlueMart Juices 2797,Beverages,Juices,19.8,16.24,BlueMart
SKU02798,FreshFarm Cheese 2798,Dairy,Cheese,45.53,26.96,FreshFarm
SKU02799,PrimeChoice Home a 2799,Electronics,Home Audio,616.37,477.09,PrimeChoice
SKU02800,DailyDelight Cleani 2800,Household,Cleaning,132.91,89.08,DailyDelight
SKU02801,HomeSense Cookin 2801,Grocery,Cooking,32.5,23.8,HomeSense
SKU02802,PureLife Biscui 2802,Snacks,Biscuits,21.89,13.44,PureLife
SKU02803,DailyDelight Soft d 2803,Beverages,Soft Drinks,29.08,21.09,DailyDelight
SKU02804,CarePlus Milk 2804,Dairy,Milk,4.66,2.76,CarePlus
SKU02805,PrimeChoice Cheese 2805,Dairy,Cheese,31.39,22.59,PrimeChoice
SKU02806,DailyDelight Soft d 2806,Beverages,Soft Drinks,7.16,5.58,DailyDelight
SKU02807,HomeSense Cookin 2807,Grocery,Cooking,78.41,44.51,HomeSense
SKU02808,PrimeChoice Home a 2808,Electronics,Home Audio,628.95,519.32,PrimeChoice
SKU02809,Aroma Home a 2809,Electronics,Home Audio,290.46,232.04,Aroma
SKU02810,FreshFarm Access 2810,Electronics,Accessories,699.56,407.63,FreshFarm
SKU02811,SunValley Access 2811,Electronics,Accessories,402.88,276.86,SunValley
SKU02812,EcoHome Milk 2812,Dairy,Milk,32.98,18.4,EcoHome
SKU02813,CarePlus Small  2813,Electronics,Small Appliances,582.23,435.74,CarePlus
SKU02814,BlueMart Laundr 2814,Household,Laundry,24.99,16.61,BlueMart
SKU02815,FreshFarm Biscui 2815,Snacks,Biscuits,2.24,1.27,FreshFarm
SKU02816,BlueMart Hair 2816,Personal Care,Hair,19.74,15.36,BlueMart
SKU02817,BlueMart Milk 2817,Dairy,Milk,41.34,23.11,BlueMart
SKU02818,PrimeChoice Water 2818,Beverages,Water,58.8,33.21,PrimeChoice
SKU02819,HomeSense Staple 2819,Grocery,Staples,5.81,3.72,HomeSense
SKU02820,BlueMart Chips 2820,Snacks,Chips,32.4,25.08,BlueMart
SKU02821,Aroma Hair 2821,Personal Care,Hair,100.54,56.29,Aroma
SKU02822,EcoHome Access 2822,Electronics,Accessories,373.41,228.42,EcoHome
SKU02823,PureLife Kitche 2823,Household,Kitchenware,23.76,13.71,PureLife
SKU02824,SunValley Laundr 2824,Household,Laundry,59.97,48.03,SunValley
SKU02825,HomeSense Access 2825,Electronics,Accessories,519.22,377.29,HomeSense
SKU02826,BlueMart Staple 2826,Grocery,Staples,83.07,48.4,BlueMart
SKU02827,DailyDelight Cookin 2827,Grocery,Cooking,29.56,24.36,DailyDelight
SKU02828,HomeSense Home a 2828,Electronics,Home Audio,348.81,264.19,HomeSense
SKU02829,NovaTech Soft d 2829,Beverages,Soft Drinks,24.61,18.85,NovaTech
SKU02830,Grove Biscui 2830,Snacks,Biscuits,31.88,18.99,Grove
SKU02831,Grove Frozen 2831,Grocery,Frozen,32.0,24.7,Grove
SKU02832,Aroma Home a 2832,Electronics,Home Audio,806.62,449.63,Aroma
SKU02833,CarePlus Cleani 2833,Household,Cleaning,76.11,62.35,CarePlus
